M08177_15_000000000-K4FR7_1_1104_26801_20123,Otu00454
M08177_15_000000000-K4FR7_1_1106_13749_19562,Otu00455
M08177_15_000000000-K4FR7_1_2109_11417_10745,Otu00456
M08177_15_000000000-K4FR7_1_1111_3677_20668,Otu00457
M08177_15_000000000-K4FR7_1_1104_22445_16569,Otu00458
M08177_15_000000000-K4FR7_1_1114_16824_2231,Otu00459
M08177_15_000000000-K4FR7_1_1110_10879_21084,Otu00460
M08177_15_000000000-K4FR7_1_1109_12288_11175,Otu00461
M08177_15_000000000-K4FR7_1_1108_17965_11081,Otu00462
M08177_15_000000000-K4FR7_1_1105_13157_5649,Otu00463
M08177_15_000000000-K4FR7_1_1109_12613_6513,Otu00464
M08177_15_000000000-K4FR7_1_1108_10880_26733,Otu00465
M08177_15_000000000-K4FR7_1_1110_13841_20107,Otu00466
M08177_15_000000000-K4FR7_1_1104_10955_10239,Otu00467
M08177_15_000000000-K4FR7_1_1105_15080_5535,Otu00469
M08177_15_000000000-K4FR7_1_1104_8497_18175,Otu00470
M08177_15_000000000-K4FR7_1_1107_5398_20289,Otu00471
M08177_15_000000000-K4FR7_1_1106_11450_24486,Otu00472
M08177_15_000000000-K4FR7_1_1105_16324_5433,Otu00473
M08177_15_000000000-K4FR7_1_2109_21549_5383,Otu00474
M08177_15_000000000-K4FR7_1_1103_20786_7717,Otu00475
M08177_15_000000000-K4FR7_1_1104_18804_4409,Otu00476
M08177_15_000000000-K4FR7_1_1105_8459_5211,Otu00477
M08177_15_000000000-K4FR7_1_2102_20995_22590,Otu00478
M08177_15_000000000-K4FR7_1_1108_9760_3199,Otu00479
M08177_15_000000000-K4FR7_1_1104_6163_23515,Otu00480
M08177_15_000000000-K4FR7_1_1108_21652_7314,Otu00481
M08177_15_000000000-K4FR7_1_1113_22226_12580,Otu00482
M08177_15_000000000-K4FR7_1_1107_17035_22722,Otu00483
M08177_15_000000000-K4FR7_1_1106_9760_19401,Otu00484
M08177_15_000000000-K4FR7_1_1109_28384_17134,Otu00485
M08177_15_000000000-K4FR7_1_1107_24276_19782,Otu00486
M08177_15_000000000-K4FR7_1_1106_23154_19538,Otu00487
M08177_15_000000000-K4FR7_1_1110_6608_7032,Otu00488
M08177_15_000000000-K4FR7_1_1109_12927_5996,Otu00489
M08177_15_000000000-K4FR7_1_1104_25712_25090,Otu00490
M08177_15_000000000-K4FR7_1_1112_19165_25150,Otu00491
M08177_15_000000000-K4FR7_1_1114_15249_1737,Otu00492
M08177_15_000000000-K4FR7_1_1108_10525_12143,Otu00493
M08177_15_000000000-K4FR7_1_1104_23593_10807,Otu00494
M08177_15_000000000-K4FR7_1_1105_7676_6850,Otu00495
M08177_15_000000000-K4FR7_1_2101_14207_8199,Otu00496
M08177_15_000000000-K4FR7_1_1110_14127_12138,Otu00497
M08177_15_000000000-K4FR7_1_1112_15733_7306,Otu00498
M08177_15_000000000-K4FR7_1_1104_9280_18679,Otu00499
M08177_15_000000000-K4FR7_1_1103_17853_23154,Otu00500
M08177_15_000000000-K4FR7_1_1112_23302_26732,Otu00501
M08177_15_000000000-K4FR7_1_1103_4995_8036,Otu00502
M08177_15_000000000-K4FR7_1_1112_9573_25911,Otu00503
M08177_15_000000000-K4FR7_1_1109_14777_5782,Otu00504
M08177_15_000000000-K4FR7_1_1108_15004_11542,Otu00505
M08177_15_000000000-K4FR7_1_2109_13451_4605,Otu00506
M08177_15_000000000-K4FR7_1_1104_2689_10989,Otu00507
M08177_15_000000000-K4FR7_1_1112_9124_25365,Otu00508
M08177_15_000000000-K4FR7_1_1103_16006_27625,Otu00510
M08177_15_000000000-K4FR7_1_1107_7203_21538,Otu00511
M08177_15_000000000-K4FR7_1_1104_22486_14397,Otu00512
M08177_15_000000000-K4FR7_1_1104_12123_14724,Otu00513
M08177_15_000000000-K4FR7_1_1112_25101_16404,Otu00515
M08177_15_000000000-K4FR7_1_1111_18834_20679,Otu00516
M08177_15_000000000-K4FR7_1_1104_24411_17520,Otu00517
M08177_15_000000000-K4FR7_1_1104_10554_18077,Otu00518
M08177_15_000000000-K4FR7_1_2101_29414_16210,Otu00519
M08177_15_000000000-K4FR7_1_1112_8109_22597,Otu00520
M08177_15_000000000-K4FR7_1_1110_26688_8039,Otu00521
M08177_15_000000000-K4FR7_1_1103_9803_26786,Otu00522
M08177_15_000000000-K4FR7_1_2103_13991_2748,Otu00523
M08177_15_000000000-K4FR7_1_1104_28706_14947,Otu00524
M08177_15_000000000-K4FR7_1_1110_7328_23098,Otu00525
M08177_15_000000000-K4FR7_1_1107_14938_23633,Otu00526
M08177_15_000000000-K4FR7_1_1107_19014_15433,Otu00527
M08177_15_000000000-K4FR7_1_1104_14813_10484,Otu00528
M08177_15_000000000-K4FR7_1_1105_19008_25437,Otu00529
M08177_15_000000000-K4FR7_1_1104_12584_10268,Otu00530
M08177_15_000000000-K4FR7_1_1108_4834_20992,Otu00531
M08177_15_000000000-K4FR7_1_1103_16248_27344,Otu00533
M08177_15_000000000-K4FR7_1_1107_10726_21464,Otu00534
M08177_15_000000000-K4FR7_1_2113_6647_25626,Otu00535
M08177_15_000000000-K4FR7_1_1112_21603_8330,Otu00536
M08177_15_000000000-K4FR7_1_2101_2809_17374,Otu00537
M08177_15_000000000-K4FR7_1_1103_17176_22694,Otu00538
M08177_15_000000000-K4FR7_1_1108_21765_21126,Otu00539
M08177_15_000000000-K4FR7_1_2114_28776_14271,Otu00540
M08177_15_000000000-K4FR7_1_1108_22651_21577,Otu00541
M08177_15_000000000-K4FR7_1_1111_20209_4636,Otu00542
M08177_15_000000000-K4FR7_1_1104_16696_19288,Otu00543
M08177_15_000000000-K4FR7_1_2104_14334_6500,Otu00544
M08177_15_000000000-K4FR7_1_1111_10692_12451,Otu00545
M08177_15_000000000-K4FR7_1_1107_4759_16949,Otu00546
M08177_15_000000000-K4FR7_1_1112_9881_22845,Otu00547
M08177_15_000000000-K4FR7_1_1104_17103_19790,Otu00548
M08177_15_000000000-K4FR7_1_1113_20368_4826,Otu00549
M08177_15_000000000-K4FR7_1_1107_5096_19093,Otu00550
M08177_15_000000000-K4FR7_1_1106_22004_25284,Otu00551
M08177_15_000000000-K4FR7_1_1105_10361_4669,Otu00552
M08177_15_000000000-K4FR7_1_1105_6942_5325,Otu00553
M08177_15_000000000-K4FR7_1_1104_16305_4552,Otu00555
M08177_15_000000000-K4FR7_1_1110_24547_21597,Otu00557
M08177_15_000000000-K4FR7_1_2105_8677_19728,Otu00558
M08177_15_000000000-K4FR7_1_1107_19255_15704,Otu00559
M08177_15_000000000-K4FR7_1_1104_19170_18456,Otu00560
M08177_15_000000000-K4FR7_1_1102_23545_14547,Otu00561
M08177_15_000000000-K4FR7_1_1103_18158_17878,Otu00562
M08177_15_000000000-K4FR7_1_1107_28478_18037,Otu00564
M08177_15_000000000-K4FR7_1_2107_8358_15074,Otu00565
M08177_15_000000000-K4FR7_1_1106_20950_25673,Otu00566
M08177_15_000000000-K4FR7_1_1108_15399_21824,Otu00567
M08177_15_000000000-K4FR7_1_1103_20492_2553,Otu00568
M08177_15_000000000-K4FR7_1_1111_11459_13221,Otu00569
M08177_15_000000000-K4FR7_1_1113_20244_10334,Otu00570
M08177_15_000000000-K4FR7_1_1103_15672_22362,Otu00571
M08177_15_000000000-K4FR7_1_1111_19854_22992,Otu00572
M08177_15_000000000-K4FR7_1_1105_24175_14014,Otu00573
M08177_15_000000000-K4FR7_1_1104_15927_16987,Otu00574
M08177_15_000000000-K4FR7_1_1109_21292_11050,Otu00575
M08177_15_000000000-K4FR7_1_1107_29019_15482,Otu00576
M08177_15_000000000-K4FR7_1_1108_16676_28008,Otu00577
M08177_15_000000000-K4FR7_1_1105_12716_4356,Otu00579
M08177_15_000000000-K4FR7_1_1104_9849_23604,Otu00580
M08177_15_000000000-K4FR7_1_1101_27713_20106,Otu00581
M08177_15_000000000-K4FR7_1_1108_16376_8758,Otu00582
M08177_15_000000000-K4FR7_1_2111_21295_27394,Otu00583
M08177_15_000000000-K4FR7_1_2112_17780_20339,Otu00584
M08177_15_000000000-K4FR7_1_1110_27981_20726,Otu00585
M08177_15_000000000-K4FR7_1_1104_12447_12603,Otu00586
M08177_15_000000000-K4FR7_1_2110_8825_10755,Otu00587
M08177_15_000000000-K4FR7_1_1110_14597_8161,Otu00588
M08177_15_000000000-K4FR7_1_1105_20778_22437,Otu00589
M08177_15_000000000-K4FR7_1_2114_11266_22769,Otu00590
M08177_15_000000000-K4FR7_1_1108_15127_15598,Otu00591
M08177_15_000000000-K4FR7_1_1113_22292_5271,Otu00592
M08177_15_000000000-K4FR7_1_2102_16131_25615,Otu00593
M08177_15_000000000-K4FR7_1_1104_19921_10702,Otu00594
M08177_15_000000000-K4FR7_1_1112_22780_7852,Otu00595
M08177_15_000000000-K4FR7_1_1109_21710_18254,Otu00596
M08177_15_000000000-K4FR7_1_1111_8914_5410,Otu00597
M08177_15_000000000-K4FR7_1_1107_7997_6348,Otu00598
M08177_15_000000000-K4FR7_1_1111_5906_20196,Otu00599
M08177_15_000000000-K4FR7_1_1108_25629_8319,Otu00600
M08177_15_000000000-K4FR7_1_1111_20328_23444,Otu00601
M08177_15_000000000-K4FR7_1_1114_17337_26637,Otu00602
M08177_15_000000000-K4FR7_1_1105_18105_5174,Otu00603
M08177_15_000000000-K4FR7_1_2108_12640_11892,Otu00604
M08177_15_000000000-K4FR7_1_1112_20135_16294,Otu00605
M08177_15_000000000-K4FR7_1_1109_25381_8923,Otu00606
M08177_15_000000000-K4FR7_1_1104_27020_16956,Otu00607
M08177_15_000000000-K4FR7_1_2102_21342_21357,Otu00608
M08177_15_000000000-K4FR7_1_1104_16629_22809,Otu00609
M08177_15_000000000-K4FR7_1_1104_7897_9940,Otu00610
M08177_15_000000000-K4FR7_1_1111_26570_23563,Otu00611
M08177_15_000000000-K4FR7_1_2102_13143_23641,Otu00612
M08177_15_000000000-K4FR7_1_1107_24853_20301,Otu00613
M08177_15_000000000-K4FR7_1_1111_25385_11598,Otu00614
M08177_15_000000000-K4FR7_1_1107_8935_16068,Otu00615
M08177_15_000000000-K4FR7_1_1104_20443_25266,Otu00616
M08177_15_000000000-K4FR7_1_1106_19640_19493,Otu00617
M08177_15_000000000-K4FR7_1_1112_17064_12932,Otu00619
M08177_15_000000000-K4FR7_1_1113_14298_11903,Otu00620
M08177_15_000000000-K4FR7_1_2101_15486_17464,Otu00621
M08177_15_000000000-K4FR7_1_1104_25956_13927,Otu00622
M08177_15_000000000-K4FR7_1_1103_20217_22194,Otu00623
M08177_15_000000000-K4FR7_1_1109_12168_2786,Otu00624
M08177_15_000000000-K4FR7_1_1110_13972_12054,Otu00625
M08177_15_000000000-K4FR7_1_1107_27161_20576,Otu00626
M08177_15_000000000-K4FR7_1_1108_21629_15428,Otu00627
M08177_15_000000000-K4FR7_1_1107_28102_20595,Otu00628
M08177_15_000000000-K4FR7_1_1111_12273_12579,Otu00629
M08177_15_000000000-K4FR7_1_1108_8400_8777,Otu00630
M08177_15_000000000-K4FR7_1_1104_22507_11200,Otu00631
M08177_15_000000000-K4FR7_1_1114_14512_25780,Otu00632
M08177_15_000000000-K4FR7_1_1106_11020_19793,Otu00633
M08177_15_000000000-K4FR7_1_1104_5993_14461,Otu00634
M08177_15_000000000-K4FR7_1_1106_20115_25683,Otu00636
M08177_15_000000000-K4FR7_1_1111_15644_11597,Otu00638
M08177_15_000000000-K4FR7_1_1101_16738_19713,Otu00639
M08177_15_000000000-K4FR7_1_1104_20083_19610,Otu00640
M08177_15_000000000-K4FR7_1_1109_24385_5945,Otu00641
M08177_15_000000000-K4FR7_1_1113_11394_4493,Otu00642
M08177_15_000000000-K4FR7_1_1108_4930_21131,Otu00643
M08177_15_000000000-K4FR7_1_1113_24490_13113,Otu00644
M08177_15_000000000-K4FR7_1_1114_13975_23142,Otu00645
M08177_15_000000000-K4FR7_1_1104_10617_10986,Otu00646
M08177_15_000000000-K4FR7_1_1105_10898_5679,Otu00647
M08177_15_000000000-K4FR7_1_1112_14609_26850,Otu00648
M08177_15_000000000-K4FR7_1_2103_5250_8652,Otu00649
M08177_15_000000000-K4FR7_1_1113_20993_4532,Otu00650
M08177_15_000000000-K4FR7_1_1111_23134_27150,Otu00652
M08177_15_000000000-K4FR7_1_1107_26952_19781,Otu00653
M08177_15_000000000-K4FR7_1_1109_3792_16884,Otu00654
M08177_15_000000000-K4FR7_1_1104_11443_22361,Otu00655
M08177_15_000000000-K4FR7_1_2104_13222_6510,Otu00656
M08177_15_000000000-K4FR7_1_1104_27955_16682,Otu00657
M08177_15_000000000-K4FR7_1_1106_23164_24714,Otu00658
M08177_15_000000000-K4FR7_1_1108_22206_12329,Otu00659
M08177_15_000000000-K4FR7_1_1106_20548_13585,Otu00660
M08177_15_000000000-K4FR7_1_1112_24935_7501,Otu00661
M08177_15_000000000-K4FR7_1_1104_10144_11240,Otu00662
M08177_15_000000000-K4FR7_1_1105_20202_3780,Otu00663
M08177_15_000000000-K4FR7_1_2114_5844_12631,Otu00664
M08177_15_000000000-K4FR7_1_1104_16717_13768,Otu00665
M08177_15_000000000-K4FR7_1_1111_14895_2655,Otu00666
M08177_15_000000000-K4FR7_1_1107_28995_19605,Otu00667
M08177_15_000000000-K4FR7_1_1111_13765_13147,Otu00668
M08177_15_000000000-K4FR7_1_1106_18386_20026,Otu00669
M08177_15_000000000-K4FR7_1_1102_14387_21519,Otu00670
M08177_15_000000000-K4FR7_1_1107_15279_17983,Otu00671
M08177_15_000000000-K4FR7_1_1105_18916_4431,Otu00672
M08177_15_000000000-K4FR7_1_1104_23844_20806,Otu00673
M08177_15_000000000-K4FR7_1_1108_9550_11906,Otu00674
M08177_15_000000000-K4FR7_1_1106_7281_24485,Otu00675
M08177_15_000000000-K4FR7_1_1110_12745_12610,Otu00676
M08177_15_000000000-K4FR7_1_1113_17624_14134,Otu00677
M08177_15_000000000-K4FR7_1_1104_13864_14788,Otu00678
M08177_15_000000000-K4FR7_1_1104_22630_13692,Otu00679
M08177_15_000000000-K4FR7_1_1107_15627_2122,Otu00682
M08177_15_000000000-K4FR7_1_1111_24535_20657,Otu00683
M08177_15_000000000-K4FR7_1_1108_22525_20472,Otu00684
M08177_15_000000000-K4FR7_1_1105_18454_18000,Otu00685
M08177_15_000000000-K4FR7_1_1105_17209_14239,Otu00686
M08177_15_000000000-K4FR7_1_1106_25361_24443,Otu00687
M08177_15_000000000-K4FR7_1_1112_11470_8551,Otu00688
M08177_15_000000000-K4FR7_1_2101_21752_16569,Otu00689
M08177_15_000000000-K4FR7_1_2104_23486_21811,Otu00690
M08177_15_000000000-K4FR7_1_1112_15374_15488,Otu00691
M08177_15_000000000-K4FR7_1_1104_8891_18792,Otu00692
M08177_15_000000000-K4FR7_1_1107_18941_6448,Otu00693
M08177_15_000000000-K4FR7_1_1103_24836_22991,Otu00694
M08177_15_000000000-K4FR7_1_1112_15264_25157,Otu00695
M08177_15_000000000-K4FR7_1_2102_11491_25073,Otu00696
M08177_15_000000000-K4FR7_1_1107_26156_16127,Otu00697
M08177_15_000000000-K4FR7_1_1111_9252_4439,Otu00699
M08177_15_000000000-K4FR7_1_1105_14006_6332,Otu00700
M08177_15_000000000-K4FR7_1_1111_18367_8679,Otu00701
M08177_15_000000000-K4FR7_1_1108_12903_1962,Otu00702
M08177_15_000000000-K4FR7_1_1103_9709_22683,Otu00703
M08177_15_000000000-K4FR7_1_1109_15761_23442,Otu00704
M08177_15_000000000-K4FR7_1_2101_20115_17661,Otu00705
M08177_15_000000000-K4FR7_1_1103_27597_16454,Otu00706
M08177_15_000000000-K4FR7_1_1106_17489_19411,Otu00707
M08177_15_000000000-K4FR7_1_1111_22729_21427,Otu00708
M08177_15_000000000-K4FR7_1_1110_23841_22517,Otu00709
M08177_15_000000000-K4FR7_1_1109_23723_10978,Otu00710
M08177_15_000000000-K4FR7_1_1105_13492_6101,Otu00711
M08177_15_000000000-K4FR7_1_1103_17636_7303,Otu00712
M08177_15_000000000-K4FR7_1_1111_8734_5334,Otu00713
M08177_15_000000000-K4FR7_1_1111_17361_4797,Otu00714
M08177_15_000000000-K4FR7_1_1111_20682_25641,Otu00715
M08177_15_000000000-K4FR7_1_1104_6170_16269,Otu00716
M08177_15_000000000-K4FR7_1_1104_9368_13766,Otu00717
M08177_15_000000000-K4FR7_1_1105_23239_19937,Otu00718
M08177_15_000000000-K4FR7_1_1113_15496_4600,Otu00719
M08177_15_000000000-K4FR7_1_1106_26723_19635,Otu00720
M08177_15_000000000-K4FR7_1_1103_17682_22533,Otu00721
M08177_15_000000000-K4FR7_1_1106_6361_25119,Otu00722
M08177_15_000000000-K4FR7_1_1104_9538_9985,Otu00723
M08177_15_000000000-K4FR7_1_1109_19835_24276,Otu00724
M08177_15_000000000-K4FR7_1_1103_25822_22506,Otu00725
M08177_15_000000000-K4FR7_1_1108_6112_17708,Otu00726
M08177_15_000000000-K4FR7_1_1107_8900_18141,Otu00727
M08177_15_000000000-K4FR7_1_1113_23567_12487,Otu00728
M08177_15_000000000-K4FR7_1_1108_18858_20961,Otu00729
M08177_15_000000000-K4FR7_1_1111_15293_5428,Otu00730
M08177_15_000000000-K4FR7_1_1112_11742_15432,Otu00732
M08177_15_000000000-K4FR7_1_2103_27519_14536,Otu00733
M08177_15_000000000-K4FR7_1_1109_25163_6223,Otu00734
M08177_15_000000000-K4FR7_1_1112_8503_8041,Otu00735
M08177_15_000000000-K4FR7_1_1105_19281_14018,Otu00736
M08177_15_000000000-K4FR7_1_1106_21542_26289,Otu00737
M08177_15_000000000-K4FR7_1_1109_17283_25002,Otu00738
M08177_15_000000000-K4FR7_1_1106_5961_25079,Otu00739
M08177_15_000000000-K4FR7_1_1113_17428_4371,Otu00740
M08177_15_000000000-K4FR7_1_1107_7948_15883,Otu00741
M08177_15_000000000-K4FR7_1_1110_12001_27183,Otu00742
M08177_15_000000000-K4FR7_1_1110_17079_8557,Otu00743
M08177_15_000000000-K4FR7_1_1108_19046_27032,Otu00745
M08177_15_000000000-K4FR7_1_1109_14205_10658,Otu00746
M08177_15_000000000-K4FR7_1_1104_9037_5523,Otu00747
M08177_15_000000000-K4FR7_1_1105_18282_18074,Otu00748
M08177_15_000000000-K4FR7_1_1104_13054_27241,Otu00749
M08177_15_000000000-K4FR7_1_1104_7284_16371,Otu00752
M08177_15_000000000-K4FR7_1_1111_19965_20282,Otu00753
M08177_15_000000000-K4FR7_1_1110_14040_13769,Otu00754
M08177_15_000000000-K4FR7_1_1110_23658_21470,Otu00755
M08177_15_000000000-K4FR7_1_2107_15984_14752,Otu00756
M08177_15_000000000-K4FR7_1_1104_25237_19235,Otu00757
M08177_15_000000000-K4FR7_1_1109_7820_6775,Otu00758
M08177_15_000000000-K4FR7_1_1113_23786_13227,Otu00759
M08177_15_000000000-K4FR7_1_1113_14148_5278,Otu00760
M08177_15_000000000-K4FR7_1_1108_11498_14656,Otu00761
M08177_15_000000000-K4FR7_1_1111_10400_8286,Otu00763
M08177_15_000000000-K4FR7_1_2107_12637_16498,Otu00764
M08177_15_000000000-K4FR7_1_1108_20826_3930,Otu00765
M08177_15_000000000-K4FR7_1_1107_17835_5869,Otu00766
M08177_15_000000000-K4FR7_1_1113_3251_13331,Otu00768
M08177_15_000000000-K4FR7_1_2101_11280_17626,Otu00769
M08177_15_000000000-K4FR7_1_1113_14459_13050,Otu00770
M08177_15_000000000-K4FR7_1_1113_28181_10663,Otu00772
M08177_15_000000000-K4FR7_1_1113_12992_5886,Otu00773
M08177_15_000000000-K4FR7_1_1105_11816_18890,Otu00774
M08177_15_000000000-K4FR7_1_2114_16767_19063,Otu00775
M08177_15_000000000-K4FR7_1_1107_25061_18010,Otu00778
M08177_15_000000000-K4FR7_1_1103_21848_23544,Otu00779
M08177_15_000000000-K4FR7_1_1104_24607_13475,Otu00780
M08177_15_000000000-K4FR7_1_2102_24942_24347,Otu00781
M08177_15_000000000-K4FR7_1_1104_26380_19301,Otu00782
M08177_15_000000000-K4FR7_1_2109_19633_9165,Otu00783
M08177_15_000000000-K4FR7_1_1113_11429_25938,Otu00785
M08177_15_000000000-K4FR7_1_1114_28042_14645,Otu00786
M08177_15_000000000-K4FR7_1_1105_22448_3974,Otu00787
M08177_15_000000000-K4FR7_1_1106_9323_21102,Otu00788
M08177_15_000000000-K4FR7_1_1113_23928_13948,Otu00790
M08177_15_000000000-K4FR7_1_1110_26300_7075,Otu00792
M08177_15_000000000-K4FR7_1_2109_25513_24404,Otu00793
M08177_15_000000000-K4FR7_1_1110_10499_7269,Otu00794
M08177_15_000000000-K4FR7_1_1107_9016_18428,Otu00795
M08177_15_000000000-K4FR7_1_2109_9157_25497,Otu00796
M08177_15_000000000-K4FR7_1_1104_26727_20108,Otu00797
M08177_15_000000000-K4FR7_1_1105_9248_26223,Otu00798
M08177_15_000000000-K4FR7_1_1110_12210_28129,Otu00799
M08177_15_000000000-K4FR7_1_1113_20291_11313,Otu00800
M08177_15_000000000-K4FR7_1_1109_27684_10399,Otu00801
M08177_15_000000000-K4FR7_1_1110_24045_21662,Otu00802
M08177_15_000000000-K4FR7_1_1109_21861_8031,Otu00803
M08177_15_000000000-K4FR7_1_1105_5100_13959,Otu00804
M08177_15_000000000-K4FR7_1_2110_23360_15840,Otu00805
M08177_15_000000000-K4FR7_1_2103_15275_4468,Otu00806
M08177_15_000000000-K4FR7_1_1103_5797_23327,Otu00807
M08177_15_000000000-K4FR7_1_1108_19285_1971,Otu00808
M08177_15_000000000-K4FR7_1_1111_14039_5382,Otu00809
M08177_15_000000000-K4FR7_1_1111_17891_26220,Otu00810
M08177_15_000000000-K4FR7_1_1109_16214_11061,Otu00811
M08177_15_000000000-K4FR7_1_1105_20130_4469,Otu00812
M08177_15_000000000-K4FR7_1_1108_26178_20632,Otu00813
M08177_15_000000000-K4FR7_1_1110_22561_22654,Otu00814
M08177_15_000000000-K4FR7_1_1105_19480_14105,Otu00815
M08177_15_000000000-K4FR7_1_1104_12273_10376,Otu00819
M08177_15_000000000-K4FR7_1_2107_21475_26669,Otu00820
M08177_15_000000000-K4FR7_1_1109_7711_6589,Otu00821
M08177_15_000000000-K4FR7_1_1105_7003_14152,Otu00822
M08177_15_000000000-K4FR7_1_1109_14448_17002,Otu00823
M08177_15_000000000-K4FR7_1_1110_15275_22793,Otu00824
M08177_15_000000000-K4FR7_1_1105_21767_4846,Otu00825
M08177_15_000000000-K4FR7_1_1107_7006_21398,Otu00829
M08177_15_000000000-K4FR7_1_1104_21214_4409,Otu00831
M08177_15_000000000-K4FR7_1_1107_7172_16484,Otu00832
M08177_15_000000000-K4FR7_1_1108_12147_4510,Otu00833
M08177_15_000000000-K4FR7_1_1113_10303_6189,Otu00835
M08177_15_000000000-K4FR7_1_1104_13303_18753,Otu00836
M08177_15_000000000-K4FR7_1_1105_15645_5341,Otu00837
M08177_15_000000000-K4FR7_1_1109_16684_5301,Otu00838
M08177_15_000000000-K4FR7_1_2104_6499_11295,Otu00839
M08177_15_000000000-K4FR7_1_1107_15617_6585,Otu00841
M08177_15_000000000-K4FR7_1_1104_26083_17324,Otu00842
M08177_15_000000000-K4FR7_1_1104_22509_22972,Otu00844
M08177_15_000000000-K4FR7_1_2104_18769_27899,Otu00845
M08177_15_000000000-K4FR7_1_2103_26179_6815,Otu00846
M08177_15_000000000-K4FR7_1_1106_8376_15323,Otu00847
M08177_15_000000000-K4FR7_1_2107_6461_15170,Otu00848
M08177_15_000000000-K4FR7_1_1108_27980_11409,Otu00850
M08177_15_000000000-K4FR7_1_1104_10230_27181,Otu00851
M08177_15_000000000-K4FR7_1_1112_24209_7419,Otu00852
M08177_15_000000000-K4FR7_1_2102_26230_22883,Otu00853
M08177_15_000000000-K4FR7_1_1111_26733_8173,Otu00854
M08177_15_000000000-K4FR7_1_1113_23146_4235,Otu00855
M08177_15_000000000-K4FR7_1_2106_11331_11733,Otu00856
M08177_15_000000000-K4FR7_1_1107_4687_22622,Otu00857
M08177_15_000000000-K4FR7_1_2114_21418_9217,Otu00858
M08177_15_000000000-K4FR7_1_1104_5957_10100,Otu00859
M08177_15_000000000-K4FR7_1_1114_12811_10374,Otu00860
M08177_15_000000000-K4FR7_1_1107_24161_6553,Otu00861
M08177_15_000000000-K4FR7_1_1111_18154_7533,Otu00862
M08177_15_000000000-K4FR7_1_1104_15136_18558,Otu00864
M08177_15_000000000-K4FR7_1_1113_12219_7689,Otu00866
M08177_15_000000000-K4FR7_1_1104_15675_26625,Otu00867
M08177_15_000000000-K4FR7_1_1105_26066_14665,Otu00868
M08177_15_000000000-K4FR7_1_1104_24059_11965,Otu00871
M08177_15_000000000-K4FR7_1_1105_15106_5661,Otu00872
M08177_15_000000000-K4FR7_1_1114_16742_27604,Otu00873
M08177_15_000000000-K4FR7_1_2102_16544_3546,Otu00874
M08177_15_000000000-K4FR7_1_2102_16697_23351,Otu00875
M08177_15_000000000-K4FR7_1_2102_10881_23950,Otu00876
M08177_15_000000000-K4FR7_1_1107_7713_24321,Otu00877
M08177_15_000000000-K4FR7_1_1107_23413_19736,Otu00878
M08177_15_000000000-K4FR7_1_1104_8464_14326,Otu00880
M08177_15_000000000-K4FR7_1_2102_9339_24048,Otu00881
M08177_15_000000000-K4FR7_1_1105_6013_5416,Otu00882
M08177_15_000000000-K4FR7_1_1109_26534_9037,Otu00883
M08177_15_000000000-K4FR7_1_1108_18385_7819,Otu00884
M08177_15_000000000-K4FR7_1_1107_25237_21211,Otu00885
M08177_15_000000000-K4FR7_1_1105_13660_18319,Otu00886
M08177_15_000000000-K4FR7_1_1104_14666_16299,Otu00887
M08177_15_000000000-K4FR7_1_1112_18322_7302,Otu00888
M08177_15_000000000-K4FR7_1_2106_12152_2283,Otu00892
M08177_15_000000000-K4FR7_1_1109_11762_24403,Otu00893
M08177_15_000000000-K4FR7_1_1109_15716_17727,Otu00894
M08177_15_000000000-K4FR7_1_1106_2770_19677,Otu00895
M08177_15_000000000-K4FR7_1_1110_26813_12056,Otu00896
M08177_15_000000000-K4FR7_1_1109_15984_6550,Otu00897
M08177_15_000000000-K4FR7_1_1112_14929_25178,Otu00898
M08177_15_000000000-K4FR7_1_1112_21647_7746,Otu00899
M08177_15_000000000-K4FR7_1_1104_26775_22423,Otu00901
M08177_15_000000000-K4FR7_1_1106_19518_25221,Otu00902
M08177_15_000000000-K4FR7_1_1110_21136_21002,Otu00903
M08177_15_000000000-K4FR7_1_1110_15344_27307,Otu00904
M08177_15_000000000-K4FR7_1_1108_15930_20264,Otu00905
M08177_15_000000000-K4FR7_1_1110_19121_22418,Otu00907
M08177_15_000000000-K4FR7_1_1111_7310_10452,Otu00908
M08177_15_000000000-K4FR7_1_1104_14168_23192,Otu00909
M08177_15_000000000-K4FR7_1_1109_10161_10552,Otu00910
M08177_15_000000000-K4FR7_1_2114_7838_12529,Otu00911
M08177_15_000000000-K4FR7_1_1107_28344_20946,Otu00912
M08177_15_000000000-K4FR7_1_1108_27134_7373,Otu00916
M08177_15_000000000-K4FR7_1_1102_19300_27021,Otu00917
M08177_15_000000000-K4FR7_1_1106_18868_26125,Otu00918
M08177_15_000000000-K4FR7_1_2108_24886_21134,Otu00919
M08177_15_000000000-K4FR7_1_1104_24933_20521,Otu00920
M08177_15_000000000-K4FR7_1_2103_12305_12844,Otu00921
M08177_15_000000000-K4FR7_1_1106_7392_19407,Otu00922
M08177_15_000000000-K4FR7_1_1113_12147_10300,Otu00923
M08177_15_000000000-K4FR7_1_1105_9660_6782,Otu00924
M08177_15_000000000-K4FR7_1_1111_5442_21106,Otu00925
M08177_15_000000000-K4FR7_1_1108_6889_7340,Otu00926
M08177_15_000000000-K4FR7_1_1104_13841_12634,Otu00927
M08177_15_000000000-K4FR7_1_1104_22926_16791,Otu00928
