"","rho","p.value","BH"
"Otu01712",-0.607956354314452,0.000107129824620891,0.00336860577741304
"Otu01715",0.53507906359854,0.000926750463909969,0.0177472713838759
"Otu01716",0.60194331387939,0.000130586547622344,0.00392650387657763
"Otu01717",0.629084089569359,5.16998486605855e-05,0.0020097563465179
"Otu01720",0.551624145633336,0.000592766316614174,0.0126473054384082
"Otu01723",0.513478163689141,0.00160664035490916,0.0268305494008168
"Otu01724",-0.594097278465606,0.000168089097781761,0.00478910437984791
"Otu01727",0.583793493972637,0.000231893054283117,0.00611480522259193
"Otu01730",0.601738350049665,0.000131461661289175,0.00393682255958717
"Otu01732",0.541020399997314,0.00079143115708965,0.0157096058819758
"Otu01740",0.685744494085647,5.4627490975899e-06,0.000365691138014306
"Otu01741",0.508570112676731,0.00181159010622326,0.0292598306770007
"Otu01742",0.49086417231871,0.00275356146841672,0.0399822601532752
"Otu01743",0.641538834488914,3.27958102895871e-05,0.00141366884833141
"Otu01747",0.528090206418653,0.00111175380943062,0.0203079783031489
"Otu01748",-0.507648192334519,0.00185254258433654,0.0297074122008944
"Otu01751",-0.546249656535797,0.000687109891545046,0.0140938967481711
"Otu01753",0.611461460075601,9.52750419759357e-05,0.003095842567015
"Otu01760",0.600711262865957,0.00013592670697109,0.00402530265619745
"Otu01764",0.743801985929655,3.05219112459732e-07,5.05732916623881e-05
"Otu01767",0.639597583695146,3.5253487777208e-05,0.00147603447121668
"Otu01768",0.711767016901459,1.63411413658499e-06,0.000163153028089894
"Otu01771",0.56169867630286,0.000446368897671318,0.0101840981995068
"Otu01772",0.662585994959019,1.4491049792555e-05,0.000778285968513709
"Otu01774",0.61058292825907,9.81299000568816e-05,0.00315786343667896
"Otu01776",0.730293279890098,6.37238816566153e-07,8.53080277953982e-05
"Otu01777",0.560908324614225,0.000456562610895659,0.0103159306367072
"Otu01780",0.624557138744658,6.07059726227039e-05,0.00227287442048755
"Otu01785",-0.626242329300869,5.72001439960858e-05,0.00216137442936024
"Otu01791",0.483812348104091,0.00323355222407557,0.0450479908235405
"Otu01797",0.686552253786802,5.27162325553752e-06,0.000358025971276521
"Otu01800",-0.582826279741115,0.00023887244576901,0.00628251650590354
"Otu01812",0.520019506213615,0.00136524470190564,0.0238565534559622
"Otu01822",0.550830009469932,0.000605939467442242,0.012893045335021
"Otu01830",0.605895873406992,0.000114702033359015,0.00356828709103419
"Otu01833",0.494228358136108,0.0025473167509233,0.0377792854807531
"Otu01834",-0.514504762627314,0.00156644190356899,0.0263286202827931
"Otu01837",0.627339490071568,5.50169180466282e-05,0.00209342061290452
"Otu01838",0.709087090420295,1.86143113401735e-06,0.000178965496230647
"Otu01839",0.71899559961942,1.14162491274217e-06,0.000124226821281659
"Otu01847",0.505491033245867,0.00195154714721014,0.030975151834954
"Otu01849",0.492791099626574,0.00263372040732327,0.0387234800983597
"Otu01850",-0.75229222523314,1.87693019587484e-07,3.75251504092933e-05
"Otu01853",0.586184892218868,0.000215413078997372,0.00578470777542024
"Otu01855",0.678869028144329,7.36411734121964e-06,0.000460021051986402
"Otu01858",0.674885035903932,8.72425392374003e-06,0.000518732797661436
"Otu01862",0.689017677594544,4.72534951024259e-06,0.000330711208022857
"Otu01863",0.496767377809639,0.00240070445574238,0.0361156846101154
"Otu01866",0.578633974305504,0.000271344626913901,0.00695875358791379
"Otu01867",0.686203360872527,5.35341483395084e-06,0.0003611234851979
"Otu01876",-0.746294869060524,2.65132880181885e-07,4.72893923575086e-05
"Otu01880",0.664601985861116,1.33557599793971e-05,0.000730750867444157
"Otu01886",-0.578157285681575,0.000275275779530027,0.00702870823733337
"Otu01887",-0.5020624373159,0.00211844069209509,0.032973437634522
"Otu01888",-0.515599403710115,0.00152455395631627,0.0258477170402155
"Otu01889",-0.616674298292323,7.98191586845742e-05,0.00278641230212411
"Otu01890",-0.561220119648391,0.000452516714498913,0.0102542657622096
"Otu01894",0.641264108883729,3.31339291765173e-05,0.0014256132363738
"Otu01895",-0.705979902706682,2.16099016801719e-06,0.0001968144859277
"Otu01898",0.674699568413772,8.79281277407165e-06,0.00052138701736202
"Otu01905",0.536175390884369,0.000900343268004097,0.0173410715337013
"Otu01906",0.87722638496286,4.74127456890544e-12,1.10770397753338e-07
"Otu01907",0.587097868484234,0.000209403188486,0.00566893011888576
"Otu01909",0.573927944887158,0.000312444603774513,0.00773267296396605
"Otu01910",0.654274300867727,2.01571524482148e-05,0.000971972641722285
"Otu01916",0.513219517339821,0.00161690974905818,0.0269579278867075
"Otu01924",0.612093702258779,9.32669877343699e-05,0.00305798024623959
"Otu01934",-0.556721098748151,0.000514099759052339,0.0113524694430433
"Otu01935",0.671495289000765,1.00573846240313e-05,0.000585961787958212
"Otu01939",0.506810759610128,0.00189044227827346,0.0302302552685167
"Otu01946",-0.661022104420298,1.5431344193547e-05,0.00080897567662842
"Otu01947",-0.716890896411125,1.26871266515632e-06,0.000132859266948139
"Otu01949",0.505759451126041,0.00193898095870084,0.0308813481610236
"Otu01951",0.496491429040143,0.0024162737590146,0.0362798225140476
"Otu01952",0.581426007479834,0.000249309567560988,0.00648621317029774
"Otu01954",0.600956079182466,0.000134850241003051,0.00400827758340238
"Otu01955",0.622724099115728,6.47384250282019e-05,0.00238659241444807
"Otu01957",0.640846281053707,3.36542201882686e-05,0.0014400431250156
"Otu01959",0.658591557775202,1.70030647732424e-05,0.000856126298054447
"Otu01964",0.487601643688286,0.00296730909123866,0.0423231027464035
"Otu01966",0.519947779970737,0.00136770822867323,0.0238817394218928
"Otu01968",-0.50374563489397,0.0020350112500552,0.032007738625348
"Otu01970",0.689005653091246,4.7278835543224e-06,0.000330711208022857
"Otu01974",-0.570247147425167,0.000348368882384536,0.00839066206097929
"Otu01976",0.660166551389037,1.59688720831541e-05,0.000825399908138782
"Otu01979",0.735307799346266,4.87379200407634e-07,6.98566887062795e-05
"Otu01980",0.75840878184946,1.30634197401572e-07,3.05200675389293e-05
"Otu01981",-0.68830078098234,4.87861238529546e-06,0.000337216038927982
"Otu01983",-0.556124671101457,0.000522798734983415,0.011490260437834
"Otu01984",0.555754500205663,0.000528263232972654,0.0115560055355245
"Otu01987",0.518788569082414,0.00140806820696647,0.0244598203005306
"Otu01988",0.558231002391536,0.000492649600911459,0.0110077215091134
"Otu01991",-0.620026512449661,7.11127037356246e-05,0.00253966019390586
"Otu01993",0.587446657601233,0.000207147102598805,0.00562929698632397
"Otu01998",0.629864785336964,5.02748376129294e-05,0.00196416560393122
"Otu02001",0.791193894160176,1.5366969927037e-08,7.80475040011664e-06
"Otu02003",0.694216302394149,3.73879139194932e-06,0.000283601893799065
"Otu02004",0.547077906432464,0.000671755655363102,0.0138974050831669
"Otu02005",0.723558441052984,9.05169876569208e-07,0.000104690513991517
"Otu02007",0.50335461934456,0.00205413173313602,0.0322026686717547
"Otu02008",0.634315958402116,4.28061638035366e-05,0.00172130878647509
"Otu02009",-0.501968959238571,0.00212316038973971,0.0330029249404451
"Otu02014",0.640077015862602,3.4631501322762e-05,0.00146575319819509
"Otu02015",-0.515717835904061,0.0015200814772429,0.0258093485122282
"Otu02017",0.508637268575487,0.00180863821062782,0.0292423629860883
"Otu02020",0.723653840899639,9.00744655432611e-07,0.000104690513991517
"Otu02021",0.691855905095299,4.16070857427657e-06,0.000303770732565073
"Otu02024",0.600072274880119,0.00013877278625996,0.00406284286389905
"Otu02026",-0.535124961431486,0.000925631359299636,0.0177403818271677
"Otu02030",0.482476517597456,0.0033322335545423,0.0462847636948702
"Otu02039",0.719028454517645,1.13973696221449e-06,0.000124226821281659
"Otu02040",0.49708594806729,0.00238283930967455,0.0358931494467611
"Otu02042",0.581490439165086,0.000248820517527288,0.00648237707211645
"Otu02047",0.593996723062805,0.000168626691959073,0.00479153785858342
"Otu02054",0.510678874234391,0.00172088531755626,0.0282934860479006
"Otu02055",0.728072837593339,7.16224042347469e-07,9.3481241907061e-05
"Otu02057",0.630541887844291,4.90677370748129e-05,0.001929915052658
"Otu02059",-0.642224379163057,3.19656478979026e-05,0.00138980360232689
"Otu02060",0.513875111525743,0.00159099106167663,0.0266263067148646
"Otu02061",0.604225231409731,0.000121190912972816,0.00372550434182092
"Otu02064",0.576583727143855,0.000288616152792445,0.00725827683282013
"Otu02073",0.648902948615589,2.48181054998311e-05,0.001141128068591
"Otu02074",0.621911791175821,6.66013895724265e-05,0.00244271313120973
"Otu02075",0.632707050118989,4.53813751159063e-05,0.00181238472962892
"Otu02079",0.480891135534707,0.00345273306422046,0.0476187736596119
"Otu02080",-0.745923932723023,2.70773710943513e-07,4.72893923575086e-05
"Otu02081",0.573647216496765,0.00031506317235405,0.00776762226954321
"Otu02082",0.481377462112154,0.00341537343988679,0.047215011642648
"Otu02083",-0.612615594148107,9.1638191040223e-05,0.00301966580715477
"Otu02084",0.573435458568643,0.000317051333589992,0.0077807461204443
"Otu02085",0.64668635477701,2.70110286989337e-05,0.00122535662814211
"Otu02087",0.562812737395428,0.000432343843125797,0.0099222487298114
"Otu02088",0.690645598502709,4.39349552768183e-06,0.000314862687157149
"Otu02104",0.627568869925754,5.45700958150178e-05,0.00208627406580208
"Otu02106",-0.741526749400636,3.46592436959764e-07,5.45717288522432e-05
"Otu02108",0.579315266870353,0.000265813170389149,0.00683941971343798
"Otu02113",0.600690577442386,0.000136018013884222,0.00402530265619745
"Otu02114",0.544316311204291,0.000724166318121972,0.0146991291835653
"Otu02120",0.488021872841126,0.0029389920868967,0.0420475640699128
"Otu02122",0.628977184469834,5.18977957552879e-05,0.00201410000370563
"Otu02125",0.617716059294823,7.70159233733025e-05,0.00270982382194347
"Otu02127",-0.569714839697256,0.000353857904270635,0.00849659015156715
"Otu02129",0.656148076471898,1.87282624765136e-05,0.000925049463506951
"Otu02130",-0.71941814015474,1.11756142405164e-06,0.000123158431840182
"Otu02132",0.777804293458539,3.84567076189424e-08,1.30212182623384e-05
"Otu02140",0.699451999749598,2.9387272026035e-06,0.000242206601187086
"Otu02141",0.576964573220185,0.000285335543225689,0.00721460421686338
"Otu02154",0.694410336877231,3.70590803600687e-06,0.000282023222948627
"Otu02159",0.654519171647271,1.99649686137829e-05,0.000965717519096914
"Otu02163",0.795158297785695,1.15633511068578e-08,6.43225171213139e-06
"Otu02166",-0.526437992194727,0.00115997663219312,0.0210407873120558
"Otu02167",0.691212110712957,4.28309419137503e-06,0.000309801639607104
"Otu02168",0.662385502441486,1.46086159123728e-05,0.000780961528617441
"Otu02170",0.575337606609931,0.00029958683033429,0.00747464129626417
"Otu02173",0.512911302669787,0.00162922237007553,0.0270914748982738
"Otu02181",0.626959366695382,5.57646557412298e-05,0.00211155535183525
"Otu02187",0.648875889880978,2.48438725303434e-05,0.001141128068591
"Otu02194",0.537722143421741,0.000864217317366113,0.0168115813369063
"Otu02197",0.644361783690309,2.9497955879091e-05,0.00131268712991086
"Otu02198",-0.620955132187688,6.88572904309049e-05,0.00249401874088232
"Otu02199",0.678943042153462,7.34078658839484e-06,0.000459793021621095
"Otu02201",0.50127308812337,0.00215858460547773,0.0334423157412308
"Otu02202",0.609058065502213,0.000103268221526508,0.00326918083946317
"Otu02206",0.554087704776219,0.00055350208688042,0.0120069352421423
"Otu02211",0.661559079114965,1.51024192163445e-05,0.000800085759980626
"Otu02213",0.645590603390381,2.81586214139544e-05,0.00127001905809694
"Otu02214",0.695869076036064,3.46702023493683e-06,0.000270776435567849
"Otu02216",0.488047109087154,0.00293729905728668,0.0420475640699128
"Otu02217",0.515002016274326,0.00154729025959155,0.0261194670049403
"Otu02221",-0.50508278453098,0.00197079622955496,0.0311949270400355
"Otu02238",0.674880708213981,8.72584811372445e-06,0.000518732797661436
"Otu02242",0.496130375321041,0.00243677773720652,0.0364704921680692
"Otu02254",0.600252306266401,0.000137965557338247,0.00405445196992889
"Otu02260",0.552908869313367,0.000571992621270281,0.0122938947660879
"Otu02261",0.702697251681299,2.52481796091821e-06,0.000220751716195543
"Otu02262",-0.580830481818471,0.000253870553531343,0.00659019749128084
"Otu02263",0.761812615518549,1.06283617347515e-07,2.61379384430525e-05
"Otu02264",0.613749408408767,8.81874894324466e-05,0.00294753120974285
"Otu02265",0.508778868498404,0.00180242786640591,0.029162134517203
"Otu02267",0.680125729026768,6.97699535190021e-06,0.000444151341706933
"Otu02272",0.57638451563706,0.000290345536726462,0.00729391696187131
"Otu02277",-0.54637521076244,0.000684762541562521,0.0140580907368411
"Otu02280",0.492529212207287,0.00264973629842946,0.0389099868888797
"Otu02287",0.530453433414221,0.00104585033330535,0.0193922232833435
"Otu02288",0.520765836404142,0.00133984158044988,0.0235996689991764
"Otu02302",0.60204714908937,0.00013014521159565,0.00391949432371841
"Otu02304",0.497782245858587,0.00234419487417317,0.0356095090021506
"Otu02307",0.477991123104427,0.00368295730277164,0.0498805962631268
"Otu02309",0.538115813069159,0.000855229788587593,0.0166859232575671
"Otu02310",0.487311356771885,0.00298700826206394,0.0425521183089023
"Otu02312",0.513624715597396,0.00160084703209124,0.0267529250434533
"Otu02319",0.534031837081928,0.000952611176132195,0.0181089136761403
"Otu02321",0.614174910230024,8.69229815372503e-05,0.00292198793907162
"Otu02325",0.653087388594576,2.11126768139937e-05,0.00100459362200679
"Otu02326",0.500860602877747,0.00217982556371182,0.0336633167817047
"Otu02329",-0.520731666581671,0.0013409954888625,0.0235996689991764
"Otu02332",-0.610637718139392,9.79496319256627e-05,0.00315641000093691
"Otu02334",0.600840138598737,0.000135359078357935,0.00401828989539572
"Otu02336",0.485946885763352,0.00308113382663008,0.0436269876312476
"Otu02338",-0.620282421755045,7.04846049750279e-05,0.00253966019390586
"Otu02340",0.654815015308064,1.9734996761355e-05,0.000958562846851428
"Otu02341",-0.549735345372355,0.000624523176402173,0.0130976076932531
"Otu02342",0.599429295046723,0.000141690509115451,0.00412243507405265
"Otu02343",0.576148728386465,0.000292404387478661,0.0073321380819934
"Otu02359",0.480010225089168,0.00352130789929792,0.0483078781275968
"Otu02361",0.645222582213453,2.85538452164246e-05,0.00128289131882948
"Otu02367",0.492276572091409,0.00266526699920795,0.0391134628784518
"Otu02370",0.494389942814664,0.00253775904185591,0.0376920944023392
"Otu02390",0.690129510494035,4.49632349229405e-06,0.000320969092390268
"Otu02394",0.609746083446621,0.000100920597276271,0.00322104906306766
"Otu02396",0.606813052127078,0.000111273981876229,0.00347552678953789
"Otu02399",0.670544646265682,1.04631630999566e-05,0.000602095762325828
"Otu02403",0.526644297292456,0.00115385630743026,0.02097863417159
"Otu02404",-0.531716919155773,0.00101204874563532,0.0190011165203278
"Otu02410",-0.64344603600902,3.05332774815501e-05,0.00134661810597072
"Otu02418",0.696450418052999,3.37580114127572e-06,0.000266448790755488
"Otu02419",0.654093329635789,2.03002619301076e-05,0.000975874525664822
"Otu02423",0.639622281820422,3.52212007244663e-05,0.00147603447121668
"Otu02426",0.614995473961814,8.45304100387743e-05,0.00287464915536519
"Otu02429",0.68117117585201,6.66917427559014e-06,0.000429233935538877
"Otu02432",0.486012308096071,0.00307656264854068,0.0436151293433591
"Otu02438",0.571308529462053,0.000337650152017413,0.00817463264412728
"Otu02440",0.656031024785925,1.88147568391833e-05,0.000927361105556622
"Otu02443",0.55786338088357,0.000497797565025124,0.0110656941119714
"Otu02446",0.613418827916956,8.91813105825523e-05,0.00295957806696047
"Otu02450",0.706712187006106,2.08667117176321e-06,0.00019345594676946
"Otu02451",-0.587949249714398,0.000203934414923274,0.00555953294731908
"Otu02453",0.58354877712151,0.000233641473705109,0.0061539636416826
"Otu02459",0.502965332820614,0.0020733235173187,0.0324441107401988
"Otu02461",0.680474631383522,6.87285525177527e-06,0.000438717260238321
"Otu02467",-0.593306236997488,0.000172360009706173,0.00486334167483735
"Otu02468",0.614081584650798,8.71989212077118e-05,0.00292424257070539
"Otu02469",0.550405201904196,0.000613092220053922,0.0129391811536764
"Otu02472",0.513111239590389,0.00162122591795547,0.026996935938128
"Otu02474",0.768441056312185,7.04216345570946e-08,1.91309377692721e-05
"Otu02475",0.544061841899476,0.000729173162348162,0.0147622812755114
"Otu02477",0.64782888081418,2.58597095533084e-05,0.00117770057367241
"Otu02482",0.493946787906092,0.00256404657469271,0.0379138102054088
"Otu02486",0.47844447633079,0.00364611265375594,0.0494968796802441
"Otu02487",0.611004031480489,9.67520304994731e-05,0.00313273024771841
"Otu02490",0.630354136440625,4.93997996538385e-05,0.00193321192514678
"Otu02492",0.541507377377542,0.000781157212214823,0.0155585472710784
"Otu02499",-0.725364195899612,8.24697990660962e-07,0.000100351141436521
"Otu02503",0.56481060413986,0.000408171339405947,0.00948866368412055
"Otu02505",0.50333413818094,0.00205513756750359,0.0322026686717547
"Otu02510",0.60129091179268,0.000133390359447611,0.00397499868338587
"Otu02517",0.621765312568577,6.69424234173046e-05,0.00244753652315882
"Otu02521",0.579982484397616,0.000260493826796484,0.00673966475686185
"Otu02531",0.534891137439933,0.000931345045429178,0.0178060673456317
"Otu02540",0.482689069524599,0.00331635905742842,0.0460916696363475
"Otu02543",0.56693471259527,0.000383797624055923,0.0089936448252944
"Otu02545",0.570550606971417,0.000345273761094074,0.0083246964710432
"Otu02547",0.729668323022081,6.58619884432148e-07,8.69341037287473e-05
"Otu02548",0.507723539443846,0.00184916545137142,0.029697258035929
"Otu02550",0.532648303182549,0.000987752447859355,0.0186555056098125
"Otu02552",0.715012322004342,1.39295364025542e-06,0.000143998123439325
"Otu02554",0.636454642201306,3.95875025999553e-05,0.00161975976049519
"Otu02556",-0.482827035421576,0.00330609020909404,0.0460036840709137
"Otu02558",0.619990554046391,7.1201362282598e-05,0.00253966019390586
"Otu02569",-0.566070744591018,0.000393550541287559,0.00919048309158128
"Otu02578",0.708231487619355,1.93987897045004e-06,0.000185743411420591
"Otu02590",0.640732799151296,3.37968016270817e-05,0.00144210696692133
"Otu02594",-0.534710283182453,0.000935785704875761,0.0178543330712234
"Otu02595",-0.538781395879609,0.000840222205539616,0.0164958919227076
"Otu02597",0.733855522205334,5.27051712987882e-07,7.3294697443666e-05
"Otu02598",0.674053211808282,9.03559044743682e-06,0.000531734255978505
"Otu02603",0.5885475331337,0.000200168230436088,0.00548289428568758
"Otu02606",0.517320103431102,0.00146069546660051,0.0251033444977565
"Otu02608",-0.478952284306832,0.00360522211993004,0.0490843848414484
"Otu02609",0.548586214030455,0.000644573489442912,0.0134456878873703
"Otu02611",0.629170711258651,5.15399587548419e-05,0.00200688009398228
"Otu02614",0.542713213075327,0.000756223253375067,0.0151783882032661
"Otu02618",-0.622788903322513,6.45918449061843e-05,0.00238659241444807
"Otu02622",0.779203803278542,3.50445812515026e-08,1.21479957264472e-05
"Otu02623",0.497131281606274,0.00238030649510866,0.0358781294485313
"Otu02628",0.529634889518603,0.00106827626722506,0.0197453626828948
"Otu02631",-0.75765311431917,1.3669395404888e-07,3.0871432354643e-05
"Otu02644",0.485714454783217,0.00309742197769193,0.0437753638489646
"Otu02649",0.611536391167456,9.5035040254399e-05,0.00309234491011633
"Otu02650",0.551755441649225,0.000590613020053524,0.0126244208485915
"Otu02651",0.489376956061995,0.00284927490554252,0.0411928277340284
"Otu02653",0.602976925691336,0.000126252612085917,0.00383568241373637
"Otu02654",0.701919363169384,2.61885944933026e-06,0.000225230747669589
"Otu02666",0.7514649016702,1.9696609247841e-07,3.86699060384293e-05
"Otu02673",0.681564275272147,6.55666792884093e-06,0.00042433083884075
"Otu02685",0.584789440691251,0.000224897409885475,0.00599119519629915
"Otu02690",0.677139370515814,7.92893919331174e-06,0.000486204216202998
"Otu02691",0.575757097097013,0.000295852846087411,0.00739252411031035
"Otu02693",0.552674448600601,0.000575734259040526,0.0123629407113638
"Otu02700",0.590096687838494,0.000190703956448706,0.00530406730298942
"Otu02703",0.585480396052273,0.000220155574755352,0.0058871558389777
"Otu02704",0.687317168954536,5.09627531971317e-06,0.000349574202624874
"Otu02706",0.665052348385622,1.31134548569841e-05,0.00072086975487934
"Otu02710",-0.615367525825781,8.34652601180218e-05,0.00286129111784573
"Otu02714",0.531263983835065,0.00102405348549018,0.0190789167316643
"Otu02717",-0.748381786918223,2.35360472139123e-07,4.36322818725234e-05
"Otu02718",0.607461854428242,0.00010890491491656,0.00341065084074477
"Otu02720",0.641551334914042,3.2780499900982e-05,0.00141366884833141
"Otu02721",0.606176469781141,0.000113643336821605,0.00354006570421756
"Otu02724",-0.754641626461683,1.6350456476312e-07,3.47042813296203e-05
"Otu02725",0.57121236781466,0.000338609014225123,0.00818936066184425
"Otu02729",0.58850736699368,0.000200419112270564,0.00548289428568758
"Otu02732",0.685296016171116,5.57157114379901e-06,0.000369797206342546
"Otu02734",0.752271266016394,1.87922895085705e-07,3.75251504092933e-05
"Otu02740",0.561315064543902,0.000451291044441469,0.0102364200692098
"Otu02743",-0.520313821080264,0.0013551768826264,0.023733881191005
"Otu02746",0.727855676868675,7.24412115653782e-07,9.35051947956867e-05
"Otu02749",-0.655157445119853,1.94718130595992e-05,0.000951715415295847
"Otu02752",0.763035480920396,9.86097462895926e-08,2.45087181123803e-05
"Otu02759",0.771422044623102,5.8263081134476e-08,1.72303843613261e-05
"Otu02771",0.674122741839728,9.00918465596174e-06,0.00053151914423544
"Otu02775",0.517640564423383,0.00144906562634261,0.0249664603453114
"Otu02776",0.650121497290997,2.36825201380175e-05,0.00110438067461976
"Otu02777",0.612237565646203,9.28154175980549e-05,0.00304985457291611
"Otu02782",0.511406248813856,0.00169053526429381,0.0279123500916581
"Otu02784",-0.492885446808106,0.00262797124569065,0.0386632822500445
"Otu02788",-0.528417069113481,0.00110242587246895,0.0201801823998429
"Otu02789",0.513647970334616,0.00159992943901685,0.0267529250434533
"Otu02792",0.567895336081315,0.000373206802562052,0.00885201068858602
"Otu02795",0.551322663269396,0.000597737095961319,0.0127417260702047
"Otu02796",0.553015544052573,0.000570297118133654,0.0122687399364241
"Otu02800",0.628862374978403,5.21111403914919e-05,0.00201902582581497
"Otu02806",0.539785145367077,0.000818029733280608,0.0161415782589821
"Otu02820",0.65772868598977,1.75950784652229e-05,0.000882132657045072
"Otu02829",0.507324732833703,0.00186710179212218,0.0298979432277934
"Otu02830",0.6083352446313,0.000105787378540766,0.00333087671812388
"Otu02839",0.524343696007535,0.00122374378710576,0.02199255853704
"Otu02844",0.621046167464694,6.86396934254776e-05,0.00249398002721529
"Otu02845",0.594789913811419,0.000164427633294886,0.00470198628723185
"Otu02846",0.567117327834025,0.000381763938161157,0.00896397074096393
"Otu02848",0.681685630946973,6.52228645853563e-06,0.000423278273696577
"Otu02851",0.513978957467704,0.00158691916819189,0.0265992729877021
"Otu02854",0.728465798188245,7.01622833356952e-07,9.20899677287555e-05
"Otu02858",0.612400709696119,9.23057085799115e-05,0.0030373778444401
"Otu02860",0.602082962726994,0.000129993301942375,0.00391949432371841
"Otu02864",-0.594868129998013,0.000164018686064521,0.00469603990505563
"Otu02873",0.542914394118023,0.000752132554325199,0.0151222658061098
"Otu02876",-0.632217580281279,4.61921225509558e-05,0.00183847795427254
"Otu02877",0.525214159574944,0.00119687464766429,0.0216261271410525
"Otu02879",0.537823464410719,0.000861896206820177,0.0167804008999498
"Otu02881",0.482321271947008,0.00334386975796495,0.0464187933186781
"Otu02887",0.54068550402794,0.000798565758015783,0.0158243357120634
"Otu02888",0.615313910432909,8.36180070494232e-05,0.00286129111784573
"Otu02889",0.676343648800801,8.20179481702142e-06,0.000497710473532653
"Otu02891",0.693601647457973,3.84472400939116e-06,0.000288824074055967
"Otu02913",0.53028002926536,0.00105056618236255,0.0194642170646599
"Otu02916",-0.603584289551568,0.000123766604351558,0.0037798159182555
"Otu02917",0.549268424840416,0.000632602430489533,0.0132354591609818
"Otu02918",0.667572129717585,1.18299117850148e-05,0.000661201504864358
"Otu02919",-0.652841793908332,2.13154480580502e-05,0.00101218051418745
"Otu02930",0.665911097737378,1.26624658918634e-05,0.000697719789225481
"Otu02933",0.59672437324949,0.000154577149375671,0.00445300362621924
"Otu02938",0.712816038047659,1.5522773809445e-06,0.000155647452579426
"Otu02943",0.611583686601834,9.48838346984851e-05,0.00309173086479876
"Otu02945",0.496101038219793,0.00243845041650408,0.0364721620235498
"Otu02948",0.615901279791015,8.19582691217206e-05,0.00282885726334213
"Otu02949",0.493727305381068,0.00257715372191794,0.0380835182828392
"Otu02952",0.567174015363834,0.000381134594966504,0.00896073243088802
"Otu02958",0.735311879576145,4.8727170946525e-07,6.98566887062795e-05
"Otu02965",-0.573779479317151,0.00031382702706372,0.00775046599713498
"Otu02970",-0.727267897603677,7.47006977292242e-07,9.53678907676429e-05
"Otu02976",0.53253733063295,0.000990620035466439,0.0186945524140569
"Otu02978",0.490490903561229,0.00277731708111454,0.0402771315742266
"Otu02993",0.54977631315594,0.000623818684090583,0.0130976076932531
"Otu02997",-0.78703974106973,2.05686222988476e-08,9.31582689085622e-06
"Otu02999",0.499936678164473,0.00222806684082098,0.0341788086684836
"Otu03000",0.514432647748352,0.00156923659634515,0.0263566316322154
"Otu03001",0.640136425680627,3.45551219116528e-05,0.00146575319819509
"Otu03002",-0.697871952399007,3.16190162590258e-06,0.000253853978302275
"Otu03006",-0.594005758153361,0.000168578325194151,0.00479153785858342
"Otu03011",0.620152272272727,7.08034138181905e-05,0.00253966019390586
"Otu03012",0.625600628338761,5.85129879633558e-05,0.00219781179708663
"Otu03022",-0.512386261486723,0.00165038624561766,0.0273654888973495
"Otu03023",-0.650153785019515,2.36530817179354e-05,0.00110438067461976
"Otu03031",0.539422823480388,0.00082598000846029,0.0162572627949939
"Otu03032",0.497617163319551,0.0023533071213689,0.0356551973259025
"Otu03033",0.759545084308017,1.21986357431113e-07,2.8787548168314e-05
"Otu03040",0.487525479611724,0.00297246670056197,0.0423707989781753
"Otu03044",-0.572604175923067,0.000324964738567758,0.00792500123920515
"Otu03051",0.722354726236407,9.62743955695232e-07,0.000110800921364077
"Otu03059",0.508887682747804,0.00179766814843418,0.0291254652925574
"Otu03062",0.720261663850825,1.07090715488935e-06,0.000118576321609857
"Otu03063",0.485635826895979,0.00310294892518817,0.0437753638489646
"Otu03082",0.48037688340249,0.00349262306548184,0.0481121183247949
"Otu03087",0.625883104906963,5.79317618359831e-05,0.00217948430237371
"Otu03088",0.512408492631746,0.00164948526704256,0.0273654888973495
"Otu03089",0.524720339179727,0.00121205323721698,0.0218328448582115
"Otu03094",0.726848596845015,7.63518326590824e-07,9.64220468331969e-05
"Otu03101",0.588523197928593,0.000200320197042018,0.00548289428568758
"Otu03107",0.642913306459925,3.11505919453439e-05,0.00136286756482972
"Otu03116",0.494286941526698,0.00254384793296907,0.0377585255768465
"Otu03119",0.744199090952895,2.98481631316938e-07,5.01685349097671e-05
"Otu03120",0.516830666509317,0.00147861582638117,0.0253006283530983
"Otu03122",0.546703989523119,0.00067864934248588,0.0139940728936431
"Otu03132",0.496158640577664,0.00243516711670009,0.0364697495817079
"Otu03134",0.561056921663747,0.000454630400525625,0.0102921802785661
"Otu03141",0.718968089853351,1.14320791745738e-06,0.000124226821281659
"Otu03146",0.550190066666762,0.000616743064954907,0.0129810524563437
"Otu03147",0.613849700098855,8.78879602553356e-05,0.00294172838889026
"Otu03151",0.550721717432249,0.0006077557852935,0.0128940196212094
"Otu03157",0.522037130100573,0.00129752594166767,0.0230621165852181
"Otu03161",0.479100043147315,0.00359339896300885,0.0489805017344082
"Otu03162",0.55797081386339,0.000496288214430343,0.0110426490987963
"Otu03164",-0.505842002494448,0.00193513051638401,0.0308603783305664
"Otu03165",0.633931394518162,4.34093849196614e-05,0.00173957711814417
"Otu03169",0.548124408904052,0.000652790520634145,0.0135807167707707
"Otu03171",0.607593154439821,0.000108431032230999,0.00340246556630587
"Otu03180",0.536266951680407,0.000898168217381866,0.017313452196941
"Otu03183",0.609483815109498,0.000101809776894194,0.00323616573820281
