14.11.1917:45:36,169650,8.26,10.44,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.92,0.68,5.46,           No Sensor,      No Sensor,8.61,6.63,5.75,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.62,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1917:50:40,169954,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.88,0.64,5.41,           No Sensor,      No Sensor,8.56,6.6,5.75,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.62,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1917:55:45,170259,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.85,0.62,5.43,           No Sensor,      No Sensor,8.58,6.6,5.72,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:00:49,170563,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.78,7.88,0.65,5.4,            No Sensor,      No Sensor,8.61,6.6,5.74,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:05:54,170868,8.25,10.42,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.85,0.65,5.36,           No Sensor,      No Sensor,8.58,6.6,5.74,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:10:58,171172,8.23,10.42,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.78,7.84,0.64,5.36,           No Sensor,      No Sensor,8.58,6.59,5.75,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:16:03,171477,8.26,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.84,0.66,5.31,           No Sensor,      No Sensor,8.58,6.6,5.75,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.57,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:21:08,171782,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.84,0.66,5.32,           No Sensor,      No Sensor,8.61,6.6,5.74,5.23,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.58,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:26:13,172087,8.2,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.75,7.81,0.62,5.28,           No Sensor,      No Sensor,8.56,6.58,5.7,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.58,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:31:18,172392,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.83,0.65,5.27,           No Sensor,      No Sensor,8.6,6.59,5.71,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.58,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:36:22,172696,8.25,10.42,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.8,0.65,5.28,           No Sensor,      No Sensor,8.61,6.59,5.71,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:41:26,173000,8.23,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.74,7.8,0.64,5.25,           No Sensor,      No Sensor,8.57,6.56,5.67,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.58,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:46:31,173305,8.23,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.75,7.79,0.64,5.21,           No Sensor,      No Sensor,8.57,6.55,5.68,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.59,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:51:36,173610,8.22,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.79,0.66,5.18,           No Sensor,      No Sensor,8.57,6.55,5.67,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.57,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1918:56:41,173915,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.79,0.66,5.17,           No Sensor,      No Sensor,8.57,6.55,5.68,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.57,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:01:45,174219,8.25,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.79,0.66,5.16,           No Sensor,      No Sensor,8.56,6.56,5.7,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.55,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:06:50,174524,8.23,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.76,0.63,5.09,           No Sensor,      No Sensor,8.56,6.55,5.67,5.16,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.55,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:11:54,174828,8.23,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.78,7.79,0.68,5.07,           No Sensor,      No Sensor,8.58,6.55,5.7,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.55,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:16:58,175132,8.23,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.76,7.76,0.65,5.05,           No Sensor,      No Sensor,8.53,6.54,5.66,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.55,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:22:03,175437,8.25,10.42,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.76,0.65,5.02,           No Sensor,      No Sensor,8.58,6.54,5.7,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.55,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:27:08,175742,8.22,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.78,7.76,0.65,4.99,           No Sensor,      No Sensor,8.54,6.54,5.66,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.53,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:32:13,176047,8.22,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.76,0.65,4.99,           No Sensor,      No Sensor,8.56,6.54,5.68,5.23,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.53,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:37:17,176351,8.22,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.77,0.64,4.95,           No Sensor,      No Sensor,8.56,6.54,5.68,5.22,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.53,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:42:22,176656,8.23,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.76,0.64,4.94,           No Sensor,      No Sensor,8.56,6.55,5.68,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.52,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:47:26,176960,8.22,10.41,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.77,0.65,4.92,           No Sensor,      No Sensor,8.56,6.55,5.67,5.25,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.53,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:52:31,177265,8.22,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.73,0.65,4.89,           No Sensor,      No Sensor,8.53,6.52,5.7,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.53,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1919:57:36,177570,8.2,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.72,0.64,4.84,           No Sensor,      No Sensor,8.54,6.52,5.66,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.52,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:02:40,177874,8.22,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.72,0.64,4.81,           No Sensor,      No Sensor,8.53,6.51,5.66,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.52,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:07:45,178179,8.2,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.7,0.64,4.76,           No Sensor,      No Sensor,8.51,6.52,5.66,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.51,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:12:49,178483,8.22,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.72,0.64,4.75,           No Sensor,      No Sensor,8.54,6.52,5.67,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.48,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:17:53,178787,8.23,10.39,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.72,0.64,4.74,           No Sensor,      No Sensor,8.51,6.51,5.67,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.5,           ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:22:58,179092,8.19,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.83,7.72,0.65,4.68,           No Sensor,      No Sensor,8.53,6.5,5.67,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.48,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:28:03,179397,8.19,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.67,0.63,4.65,           No Sensor,      No Sensor,8.5,6.48,5.66,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.48,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:33:07,179701,8.2,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.83,7.69,0.64,4.65,           No Sensor,      No Sensor,8.53,6.51,5.67,5.22,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.48,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:38:12,180006,8.19,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.65,0.62,4.6,            No Sensor,      No Sensor,8.48,6.47,5.64,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.46,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:43:17,180311,8.22,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.83,7.69,0.64,4.59,           No Sensor,      No Sensor,8.51,6.5,5.66,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.44,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:48:21,180615,8.2,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.67,0.65,4.58,           No Sensor,      No Sensor,8.5,6.48,5.63,5.22,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.44,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:53:26,180920,8.2,10.38,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.66,0.65,4.56,           No Sensor,      No Sensor,8.48,6.48,5.67,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.44,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1920:58:31,181225,8.2,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.65,0.62,4.49,           No Sensor,      No Sensor,8.5,6.47,5.63,5.19,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.44,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:03:35,181529,8.17,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.62,0.6,4.44,           No Sensor,      No Sensor,8.44,6.44,5.62,5.16,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.44,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:08:40,181834,8.2,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.65,0.64,4.45,           No Sensor,      No Sensor,8.48,6.46,5.63,5.22,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:13:45,182139,8.17,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.61,0.62,4.41,           No Sensor,      No Sensor,8.48,6.44,5.61,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:18:49,182443,8.17,10.33,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.62,0.62,4.38,           No Sensor,      No Sensor,8.47,6.44,5.62,5.18,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.43,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:23:54,182748,8.17,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.63,0.62,4.38,           No Sensor,      No Sensor,8.48,6.47,5.61,5.21,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:28:58,183052,8.19,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.62,0.64,4.36,           No Sensor,      No Sensor,8.47,6.47,5.62,5.16,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:34:03,183357,8.17,10.33,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.62,0.63,4.33,           No Sensor,      No Sensor,8.47,6.44,5.58,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:39:08,183662,8.19,10.33,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.8,7.61,0.64,4.33,           No Sensor,      No Sensor,8.47,6.43,5.61,5.17,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:44:12,183966,8.19,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.61,0.64,4.26,           No Sensor,      No Sensor,8.47,6.44,5.58,5.14,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:49:17,184271,8.17,10.35,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.58,0.63,4.24,           No Sensor,      No Sensor,8.46,6.43,5.58,5.14,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.41,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:54:22,184576,8.19,10.33,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.58,0.63,4.22,           No Sensor,      No Sensor,8.47,6.42,5.58,5.13,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1921:59:26,184880,8.17,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.58,0.61,4.2,            No Sensor,      No Sensor,8.46,6.43,5.58,5.14,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1922:04:31,185185,8.17,10.33,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.81,7.58,0.64,4.19,           No Sensor,      No Sensor,8.47,6.44,5.59,5.16,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1922:09:35,185489,8.16,10.32,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.55,0.62,4.17,           No Sensor,      No Sensor,8.44,6.42,5.58,5.12,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
14.11.1922:14:40,185794,8.19,10.36,          No Sensor,      No Sensor,      No Sensor,      No Sensor,4.79,7.56,0.63,4.14,           No Sensor,      No Sensor,8.46,6.4,5.55,5.12,           No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      No Sensor,      ,23.39,          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
